counter,loop_timer,x_target,teensy_time,acceleration,position,pressure
0,1706189264.045413,2,11647,-0.0066499999999987125,0.009999999999999995,-1
35780,1706189264.0611038,1.9933333333333334,11662,-0.10665000000000013,0.009999999999999995,0
82504,1706189264.0767212,1.9866666666666668,11677,-0.016650000000000276,0.009999999999999995,0
160352,1706189264.0923364,1.9800000000000002,11692,-0.10665000000000013,0.009999999999999995,0
231030,1706189264.10796,1.9733333333333336,11707,-0.1266499999999997,0.009999999999999995,0
296322,1706189264.123584,1.966666666666667,11722,-0.1266499999999997,0.009999999999999995,0
334470,1706189264.1391513,1.9600000000000004,11737,-0.03664999999999985,0.009999999999999995,0
369688,1706189264.154825,1.9533333333333338,11752,-0.11664999999999992,0.009999999999999995,0
433318,1706189264.170416,1.9466666666666672,11767,-0.05664999999999942,0.009999999999999995,0
468969,1706189264.1860366,1.9400000000000006,11782,-0.11664999999999992,0.009999999999999995,0
535549,1706189264.2016587,1.933333333333334,11797,-0.08664999999999878,0.009999999999999995,0
602038,1706189264.217288,1.9266666666666674,11812,-0.11664999999999992,0.009999999999999995,0
635344,1706189264.2329555,1.9200000000000008,11827,-0.06664999999999921,0.009999999999999995,0
698186,1706189264.2485402,1.9133333333333342,11842,-0.09664999999999857,0.009999999999999995,0
738535,1706189264.2641528,1.9066666666666676,11857,-0.11664999999999992,0.009999999999999995,0
778710,1706189264.2797952,1.900000000000001,11872,-0.09664999999999857,0.009999999999999995,-1
831989,1706189264.295417,1.8933333333333344,11887,-0.1266499999999997,0.009999999999999995,0
882142,1706189264.3110435,1.8866666666666678,11902,-0.11664999999999992,0.009999999999999995,-1
943240,1706189264.3266668,1.8800000000000012,11917,0.023350000000000648,0.009999999999999995,0
976358,1706189264.342325,1.8733333333333346,11932,-0.1366499999999995,0.009999999999999995,0
1030452,1706189264.3579082,1.866666666666668,11947,-0.10665000000000013,0.009999999999999995,0
1088804,1706189264.373585,1.8600000000000014,11962,-0.08664999999999878,0.009999999999999995,0
